customer_id,loan_amount,credit_score,late_payments,default_history,risk_score,risk_level
25880,10429,452,3,0,6,Low
26096,3223,572,0,0,0,Low
18257,19686,759,1,0,7,Low
12346,13651,836,2,0,63,Medium
10877,19365,365,1,0,98,High
11346,10579,839,2,0,53,Medium
17500,15024,751,1,0,51,Medium
26328,15074,376,5,0,50,Low
24503,12879,535,2,0,22,Low
16248,20160,632,5,0,9,Low
25175,19668,504,3,0,85,High
20261,13836,702,1,0,6,Low
28393,20210,821,1,0,19,Low
10719,20054,445,2,0,88,High
19183,20556,811,6,0,13,Low
16848,22220,819,3,1,39,Low
27147,19063,603,0,0,86,High
13398,20165,397,1,0,11,Low
15744,14274,549,0,0,85,High
14073,13948,755,2,0,32,Low
27775,15403,591,2,0,19,Low
27226,14487,679,3,0,9,Low
25308,17234,416,4,0,39,Low
20243,15457,641,2,0,40,Low
19218,14805,346,2,0,3,Low
25556,24104,367,0,0,2,Low
29275,22126,709,2,0,14,Low
24923,22199,825,0,0,71,Medium
23774,10983,435,1,0,80,Medium
15123,15773,775,3,0,52,Medium
21978,17345,332,1,0,49,Low
29833,16652,761,3,0,33,Low
15960,8247,564,2,0,38,Low
15905,16268,843,1,0,49,Low
10410,12148,787,3,0,20,Low
13178,18028,603,3,0,94,High
29739,13909,541,1,0,36,Low
20207,7610,829,0,0,31,Low
14681,17387,490,1,0,5,Low
27121,10638,489,2,0,7,Low
29190,22201,803,0,0,49,Low
12870,11127,781,3,0,47,Low
28623,8735,849,2,0,26,Low
19668,14938,555,2,0,37,Low
14753,18202,580,2,0,85,High
21506,1806,712,1,0,66,Medium
12710,20711,688,1,0,32,Low
15425,9850,783,2,0,40,Low
11667,22420,450,4,0,75,Medium
20849,9173,824,5,0,44,Low
16155,10291,527,1,0,65,Medium
22549,12902,423,1,0,3,Low
22885,23684,339,5,0,86,High
23050,25282,512,3,0,48,Low
29856,11079,489,2,0,3,Low
20552,8315,429,1,0,57,Medium
16232,24085,388,4,0,23,Low
28356,5571,364,3,0,2,Low
20970,10628,576,2,0,42,Low
14806,16656,321,2,1,48,Low
10546,13145,621,5,0,39,Low
24215,10073,437,2,0,43,Low
13234,6154,620,2,0,92,High
22637,10574,600,4,0,9,Low
28959,16589,343,2,0,58,Medium
13388,15502,309,4,0,60,Medium
12424,9150,662,1,0,40,Low
20469,16886,400,2,0,63,Medium
10753,17581,563,3,0,50,Low
29233,5158,418,1,0,98,High
11152,13046,804,1,0,24,Low
11515,5372,837,3,1,7,Low
21971,23453,358,2,0,57,Medium
17596,18224,481,0,0,62,Medium
14735,14112,426,1,1,92,High
13385,7120,574,2,1,0,Low
25056,10774,307,3,0,76,Medium
18363,14036,554,0,0,94,High
20121,21772,823,3,0,64,Medium
22589,17472,381,3,0,27,Low
12922,16300,696,1,0,7,Low
23308,15172,542,3,0,76,Medium
25741,17600,493,1,0,8,Low
13431,22393,523,0,0,43,Low
11740,5624,707,1,0,5,Low
29960,17098,409,0,0,63,Medium
14773,15999,373,2,0,82,High
21627,16204,461,2,0,63,Medium
18463,18491,409,1,0,53,Medium
20662,18546,375,3,0,21,Low
10666,16294,441,2,0,79,Medium
23183,13936,386,5,0,78,Medium
10879,16805,402,1,0,59,Medium
23007,13493,666,4,0,35,Low
26206,16620,762,1,0,13,Low
23200,17987,622,4,0,27,Low
10295,9926,451,1,0,69,Medium
22897,19429,316,2,1,85,High
18300,18461,465,1,1,19,Low
24947,6088,318,2,0,65,Medium
18985,5685,464,1,0,21,Low
13247,19202,626,2,1,19,Low
11537,7765,696,5,0,4,Low
24952,11691,560,1,0,68,Medium
22891,12074,799,2,0,88,High
11280,14813,380,2,0,41,Low
11526,18326,395,2,0,18,Low
25399,20745,491,1,0,36,Low
10291,12562,705,4,0,31,Low
10526,19031,691,0,0,49,Low
11216,17813,456,1,0,81,High
16994,15324,468,3,0,78,Medium
21288,16990,597,2,0,28,Low
28261,13781,391,3,0,71,Medium
10342,14280,641,2,0,63,Medium
24781,17642,707,3,0,59,Medium
12118,8883,399,1,0,82,High
26161,10249,579,1,0,10,Low
28698,17368,301,3,0,34,Low
12383,19418,595,1,0,45,Low
22270,17267,500,3,0,50,Low
13365,13144,447,2,0,23,Low
28999,14770,624,3,0,58,Medium
16946,8058,478,2,0,78,Medium
24486,16567,319,0,0,60,Medium
23079,10924,366,2,0,62,Medium
24709,8934,574,2,0,70,Medium
18195,22037,646,2,0,0,Low
14090,15547,719,0,0,94,High
11203,10270,607,2,0,69,Medium
17521,11209,788,5,0,39,Low
16715,15662,486,3,0,51,Medium
15793,8597,384,4,0,82,High
22703,21396,586,1,0,78,Medium
25395,3953,428,3,0,29,Low
16741,13616,529,1,0,58,Medium
27298,14898,717,1,0,9,Low
10546,13345,325,4,0,36,Low
20683,18752,416,3,0,67,Medium
27463,16741,600,1,0,62,Medium
16885,13080,542,3,0,83,High
19863,11480,592,1,0,75,Medium
21231,11762,757,2,0,30,Low
14835,17705,347,3,0,31,Low
24045,11422,565,3,0,82,High
28415,27180,649,1,0,48,Low
20262,17105,750,3,0,0,Low
25594,15464,693,1,0,68,Medium
26710,14495,416,3,0,50,Low
27557,9774,428,1,0,31,Low
21811,18880,671,0,0,15,Low
13238,9078,377,5,0,86,High
24274,23274,571,2,0,46,Low
12467,19894,700,0,0,81,High
25508,18302,824,0,1,84,High
26637,18954,324,2,0,48,Low
12950,16595,612,1,0,46,Low
24598,15667,585,1,0,25,Low
11556,13422,433,1,0,65,Medium
12893,13977,316,0,0,80,Medium
24121,12059,641,3,0,12,Low
11158,15887,771,1,0,82,High
10580,24072,507,2,0,22,Low
11170,17466,590,0,0,84,High
18792,9121,725,1,0,16,Low
24720,21299,552,2,0,13,Low
17731,9226,363,1,0,10,Low
25196,21233,701,2,0,10,Low
22522,16500,450,1,1,90,High
11294,16233,600,2,0,56,Medium
10611,20688,629,3,0,12,Low
22881,22402,699,0,0,38,Low
11214,13517,437,2,0,87,High
29861,5939,371,0,0,64,Medium
23077,18771,796,3,0,24,Low
29645,10019,506,0,0,50,Low
17941,11068,804,0,0,76,Medium
29980,16512,731,3,0,44,Low
17863,12826,579,2,0,70,Medium
12547,11530,514,2,0,70,Medium
19581,13057,309,0,1,5,Low
12464,20942,520,1,0,64,Medium
18029,12504,452,2,0,73,Medium
28957,15134,619,2,0,12,Low
12980,21077,682,1,0,56,Medium
13620,13813,802,5,1,27,Low
16114,10072,806,7,1,98,High
11549,13592,573,2,0,73,Medium
24485,4905,392,2,0,13,Low
23905,15579,628,3,1,32,Low
14425,13159,505,3,1,13,Low
13223,9422,702,2,0,42,Low
26031,26487,820,2,0,50,Low
24005,9876,637,5,0,51,Medium
28036,20146,693,0,0,44,Low
11997,18247,848,1,1,11,Low
21734,12935,439,3,0,40,Low
22063,17539,331,5,0,5,Low
22590,13240,409,1,1,45,Low
22792,12877,531,1,0,95,High
29147,13392,840,3,0,39,Low
23864,18816,556,2,0,48,Low
18535,16439,393,0,0,47,Low
26417,16392,663,3,1,54,Medium
12094,6404,752,3,0,80,Medium
27679,16902,663,3,0,64,Medium
27841,9473,591,1,0,44,Low
21656,9589,508,2,0,75,Medium
12411,14701,748,2,0,69,Medium
10945,23259,311,2,0,28,Low
18883,17460,418,1,0,15,Low
17625,8604,845,3,0,3,Low
13584,26166,380,1,0,74,Medium
11286,9977,372,5,0,6,Low
14318,20434,308,1,0,96,High
21148,22064,713,3,0,28,Low
10505,15896,724,2,0,38,Low
27207,8628,782,3,0,74,Medium
26911,15693,573,1,0,95,High
29733,14607,727,0,0,80,Medium
24597,5447,512,3,0,98,High
18308,13350,677,3,0,17,Low
16144,8537,814,0,0,12,Low
17898,14861,694,6,0,50,Low
15579,18560,848,1,0,66,Medium
22481,14053,565,3,1,88,High
17204,20917,849,3,0,14,Low
24025,17441,431,3,0,94,High
17184,10436,428,5,0,44,Low
10005,11545,553,2,0,26,Low
27619,21303,414,1,0,17,Low
13720,13925,479,3,0,26,Low
27552,28757,587,4,0,49,Low
24738,9311,371,4,1,83,High
22336,20696,412,0,0,10,Low
13584,6279,345,2,0,4,Low
25083,-881,423,3,0,31,Low
10037,17376,341,3,0,3,Low
28979,3945,747,2,0,1,Low
29225,21642,776,2,0,92,High
18495,21350,743,2,0,16,Low
21104,11341,603,2,0,16,Low
18359,12491,475,3,0,46,Low
15831,3927,688,1,0,82,High
19398,6896,697,2,0,24,Low
12451,9166,462,0,0,17,Low
27660,8858,635,2,1,86,High
22198,15906,672,1,0,97,High
26359,22783,381,1,0,64,Medium
28907,13039,301,2,1,71,Medium
29804,14745,682,4,0,96,High
18152,16263,678,1,0,79,Medium
27497,9346,311,2,0,97,High
22231,15614,507,1,0,92,High
22381,11670,425,0,0,21,Low
25676,23368,718,1,0,27,Low
10883,12680,355,3,0,24,Low
23624,16667,373,1,0,80,Medium
14160,14018,443,2,0,54,Medium
11435,13097,642,2,0,64,Medium
15644,17156,627,2,0,81,High
19960,12787,364,2,0,52,Medium
20900,14172,756,3,0,83,High
29924,13314,559,0,0,97,High
29850,25764,414,2,0,21,Low
10602,14296,562,3,0,31,Low
25556,18585,393,2,0,58,Medium
20252,11462,481,1,0,34,Low
27319,13447,645,1,0,7,Low
25904,20345,707,3,1,68,Medium
18121,16400,507,3,0,37,Low
14546,24299,797,1,0,46,Low
11583,12344,617,1,0,86,High
23270,24554,612,3,0,81,High
10645,14780,458,3,0,93,High
11354,14418,841,1,1,16,Low
17974,17192,777,2,0,11,Low
17404,13939,798,3,0,75,Medium
22196,19453,694,0,0,44,Low
24706,14320,414,0,0,64,Medium
10645,12028,489,1,0,33,Low
27041,14717,711,4,0,40,Low
15056,3507,804,1,1,89,High
25795,11810,418,2,0,91,High
11546,17419,572,3,0,31,Low
17401,21478,756,0,0,60,Medium
26378,19190,765,3,0,53,Medium
28628,15936,648,1,0,4,Low
16167,15123,452,3,0,31,Low
29521,13545,412,4,0,33,Low
17919,14665,656,0,0,61,Medium
27186,18034,311,2,1,1,Low
11249,11163,344,2,1,23,Low
20753,14751,590,1,0,41,Low
20891,20047,378,6,0,5,Low
16065,18932,562,1,0,74,Medium
20018,16814,785,3,0,86,High
22124,10261,472,4,0,52,Medium
16916,20110,745,1,1,84,High
28794,5017,497,3,0,98,High
22858,11605,426,1,0,23,Low
20421,16486,382,0,0,20,Low
14710,19172,780,2,0,88,High
26076,12574,688,2,0,24,Low
22574,17340,346,5,0,68,Medium
14376,9849,704,2,0,0,Low
28026,17002,521,2,0,92,High
18894,20397,304,0,1,11,Low
22852,14711,450,1,1,70,Medium
15668,22481,596,4,0,63,Medium
26230,16734,768,4,0,70,Medium
17136,18745,492,3,0,81,High
21818,16330,610,2,0,81,High
15506,4394,781,0,0,98,High
20798,20886,642,4,0,5,Low
11081,18007,763,2,0,56,Medium
19449,15731,825,3,0,39,Low
28391,9124,826,0,0,63,Medium
26514,14795,751,2,0,9,Low
16398,13345,807,3,0,95,High
28455,5398,517,1,0,84,High
20853,25585,497,2,0,64,Medium
28582,21375,779,1,0,46,Low
24184,11067,574,4,0,67,Medium
15941,11604,721,2,0,34,Low
18314,16149,792,1,0,49,Low
25614,19102,548,2,0,24,Low
25069,14278,659,2,0,67,Medium
15756,16807,757,1,0,68,Medium
20821,11646,553,2,1,69,Medium
14368,11056,321,2,0,68,Medium
21242,12478,572,0,0,36,Low
28554,12380,333,4,0,90,High
12300,7755,666,3,0,30,Low
14120,15347,752,4,0,28,Low
11501,22004,697,0,1,45,Low
26874,9731,666,1,0,57,Medium
12559,12563,452,1,0,35,Low
19647,11564,670,3,0,1,Low
29896,9501,801,2,0,86,High
23936,230,537,6,0,55,Medium
12345,11362,620,1,0,46,Low
11162,11668,431,1,0,97,High
28715,20008,407,2,0,57,Medium
29627,14969,829,2,0,36,Low
11151,19419,424,0,0,35,Low
29841,15055,827,8,0,69,Medium
12664,13490,422,3,0,91,High
17576,24265,379,2,0,66,Medium
21132,13047,322,5,0,98,High
18738,15307,751,2,0,80,Medium
23910,12485,704,1,0,43,Low
22833,12483,653,2,0,78,Medium
24471,20522,541,4,0,82,High
20945,15331,658,2,1,11,Low
29385,10011,575,0,0,25,Low
14652,16247,600,1,0,50,Low
26630,20166,720,2,0,43,Low
14237,11644,723,2,1,48,Low
14655,11651,702,3,0,45,Low
23553,11815,445,3,0,98,High
16796,13787,534,2,0,3,Low
27646,17305,772,1,0,55,Medium
13251,15204,733,0,0,96,High
25410,16058,747,1,0,6,Low
22975,21899,460,1,0,79,Medium
19897,15715,628,2,0,38,Low
21679,18892,672,2,0,57,Medium
14579,12284,649,1,0,36,Low
27891,17575,723,1,0,44,Low
16882,16587,571,3,0,7,Low
22683,13671,576,2,0,88,High
18658,16533,342,1,0,62,Medium
19150,7407,481,5,0,81,High
18423,17445,649,1,0,99,High
19980,8433,473,2,0,78,Medium
25522,21602,771,0,0,67,Medium
16527,14088,565,4,0,35,Low
26969,11289,589,2,0,83,High
24194,18789,587,1,0,44,Low
12400,16976,432,1,0,94,High
29374,15049,545,5,0,16,Low
25139,1640,370,2,0,36,Low
10098,19969,513,2,0,48,Low
11910,15471,327,3,0,85,High
19418,12259,643,2,0,11,Low
11187,10168,324,2,0,0,Low
18478,21339,717,2,0,93,High
12018,16874,326,2,0,4,Low
14763,23261,616,2,0,75,Medium
22352,21497,536,2,1,11,Low
20398,16099,307,2,0,67,Medium
12163,17263,531,2,1,65,Medium
13111,7606,666,1,0,22,Low
23963,18549,313,4,0,5,Low
24283,15849,557,1,0,94,High
23146,14902,723,5,0,53,Medium
15741,12799,790,3,0,95,High
14944,18604,494,5,0,24,Low
26883,12466,711,4,0,59,Medium
11688,9618,325,1,1,71,Medium
21869,10160,516,2,0,26,Low
26009,9078,710,2,0,49,Low
26743,19817,358,1,1,13,Low
14163,12888,515,1,0,87,High
29684,14560,548,3,0,18,Low
28190,21823,681,2,1,90,High
13574,10180,365,1,0,93,High
26992,9369,755,4,0,15,Low
24770,15823,568,3,0,72,Medium
16156,12377,453,4,0,9,Low
18912,20087,387,2,0,14,Low
26442,14242,416,2,0,46,Low
27976,11261,812,1,0,35,Low
14789,11635,816,3,0,93,High
11831,19123,724,2,0,72,Medium
25709,13454,352,0,0,50,Low
21363,16892,446,0,1,24,Low
25646,10909,759,1,0,78,Medium
18460,9973,756,4,0,40,Low
29223,10561,627,2,0,9,Low
10496,11398,565,4,0,75,Medium
15175,17861,642,1,0,83,High
22589,7773,666,2,0,4,Low
10769,9274,561,3,0,1,Low
21061,18080,642,2,1,88,High
10591,17205,747,1,0,44,Low
28931,17866,847,1,0,17,Low
25819,9070,488,3,0,54,Medium
27769,14817,822,4,0,11,Low
19860,6831,423,3,0,46,Low
23840,7842,314,1,0,37,Low
22435,13125,577,1,0,64,Medium
28087,16318,506,2,0,77,Medium
29928,20154,558,0,0,9,Low
14689,12889,730,0,0,24,Low
27813,17471,683,1,0,85,High
15940,10399,478,3,0,88,High
13751,21954,409,4,0,87,High
27326,18758,436,1,0,81,High
26841,11340,793,1,0,49,Low
22496,12901,791,3,0,84,High
21631,16122,480,3,0,8,Low
16938,12375,482,6,0,88,High
19500,9685,396,1,0,96,High
23317,16485,475,1,0,90,High
19363,15109,384,3,0,25,Low
15092,12138,769,2,0,48,Low
11866,16064,690,0,0,21,Low
26017,7383,624,1,0,46,Low
20854,16889,544,2,0,38,Low
29477,15963,833,3,1,24,Low
17145,10516,357,2,0,73,Medium
18568,5825,484,4,0,31,Low
21540,17557,601,1,0,86,High
23119,11116,617,1,0,91,High
17943,17770,702,1,0,69,Medium
13781,19383,600,2,0,65,Medium
16774,24702,563,0,0,0,Low
12914,5757,693,4,0,89,High
29637,18596,541,2,0,66,Medium
28797,10721,308,1,0,11,Low
14396,17888,358,4,0,46,Low
14599,16097,639,1,0,60,Medium
17477,22843,536,1,1,21,Low
11103,17128,593,3,1,55,Medium
21466,21322,373,1,0,7,Low
20287,15012,360,4,0,74,Medium
28729,10540,328,0,0,84,High
21961,26890,842,1,0,16,Low
27107,16687,625,1,0,85,High
27232,13027,539,2,0,65,Medium
19694,12053,444,1,0,90,High
13059,19904,539,2,0,3,Low
24767,4493,609,4,0,47,Low
20911,8175,678,2,0,52,Medium
25751,14655,830,1,0,75,Medium
15169,4396,596,2,0,66,Medium
17560,10886,345,1,0,7,Low
21897,15047,350,4,0,41,Low
13396,19707,397,2,0,57,Medium
12476,19894,302,2,0,53,Medium
26097,18202,362,1,0,66,Medium
19168,6665,721,2,0,44,Low
20808,9217,444,2,0,85,High
16297,13821,677,5,0,24,Low
28033,20600,545,3,0,66,Medium
21744,18504,549,1,0,20,Low
26954,15744,362,1,0,13,Low
20707,4518,308,1,0,88,High
23627,18846,323,3,0,71,Medium
13630,12149,482,2,0,2,Low
19894,11300,703,1,0,72,Medium
17578,18781,459,4,0,59,Medium
18103,11224,434,0,0,24,Low
12529,16112,560,2,0,58,Medium
26452,15865,683,2,0,68,Medium
15705,24225,581,3,0,2,Low
10062,12510,764,0,0,16,Low
18871,18934,585,2,1,6,Low
16235,9178,560,3,0,79,Medium
26372,15788,470,1,0,4,Low
28753,13132,667,3,1,50,Low
24028,15747,435,1,0,81,High
13362,16197,523,2,0,11,Low
19662,21022,487,4,0,79,Medium
15156,15637,575,0,0,76,Medium
21774,10431,643,0,0,41,Low
14761,6944,571,2,0,24,Low
20850,12115,799,0,0,23,Low
15488,20100,385,1,0,8,Low
22809,17854,576,0,0,35,Low
10541,13258,643,0,0,12,Low
27994,12049,380,0,0,28,Low
21919,14181,425,3,0,77,Medium
14213,8926,688,2,0,45,Low
11575,16602,694,2,1,33,Low
26384,16762,369,3,0,77,Medium
16918,22399,722,2,0,93,High
26680,19043,433,1,0,91,High
20563,4441,305,5,0,34,Low
29969,20480,639,3,0,66,Medium
19488,16526,454,3,0,4,Low
24823,14031,314,5,0,2,Low
27800,15773,387,2,0,27,Low
15770,16205,525,2,0,34,Low
24930,18538,366,5,0,77,Medium
26462,12599,631,2,1,22,Low
25790,19417,413,0,0,18,Low
28106,28631,308,2,0,84,High
25904,9790,644,1,0,60,Medium
12689,11719,799,0,0,82,High
14097,14798,742,0,1,62,Medium
11083,7885,834,1,0,82,High
24457,14176,849,1,1,6,Low
25441,19789,766,2,0,64,Medium
29101,14790,314,6,0,15,Low
13796,8504,677,0,0,52,Medium
24914,19597,824,3,0,59,Medium
20213,16588,368,2,0,74,Medium
29395,17920,472,3,0,37,Low
11184,18224,746,1,0,4,Low
11249,19490,438,0,0,33,Low
25148,14914,580,1,0,26,Low
26565,16640,336,3,0,60,Medium
19530,17376,701,1,0,15,Low
26903,16880,695,3,0,62,Medium
16513,14349,685,3,1,94,High
17950,16550,428,2,0,31,Low
16782,7510,572,3,0,67,Medium
11694,18440,579,3,0,86,High
14671,15588,464,0,0,30,Low
22292,12207,847,0,0,17,Low
11193,6921,456,0,0,87,High
29817,15719,511,2,0,58,Medium
20125,9281,350,1,0,71,Medium
15132,9630,487,3,0,51,Medium
19007,4415,371,3,0,23,Low
29353,21512,546,4,0,88,High
27619,8000,324,2,0,36,Low
21166,22054,380,1,0,80,Medium
24371,21855,572,1,0,88,High
12276,13174,514,1,1,73,Medium
24974,13771,579,4,0,52,Medium
12652,15592,789,0,0,56,Medium
19306,11317,686,0,0,17,Low
13843,13967,570,2,0,62,Medium
10714,10894,552,4,0,38,Low
25576,10511,301,4,0,28,Low
20359,24466,490,2,0,59,Medium
22420,17103,568,0,0,57,Medium
26434,18114,751,2,0,16,Low
13111,13206,511,4,0,6,Low
11996,11704,637,4,0,8,Low
18823,9616,539,1,0,74,Medium
29738,17245,812,2,0,36,Low
12554,11872,474,3,0,17,Low
16630,18677,406,3,0,31,Low
22496,12342,548,3,0,28,Low
27374,18778,829,3,0,35,Low
29833,18139,571,3,0,67,Medium
24602,25766,342,3,0,28,Low
12950,11867,535,2,0,58,Medium
24052,12957,614,0,1,8,Low
15149,14668,819,2,0,57,Medium
29678,20722,784,1,0,48,Low
10470,15480,391,1,0,24,Low
12507,8919,475,1,0,84,High
22204,21854,830,3,0,83,High
25610,9190,738,1,0,78,Medium
15603,14993,772,2,0,49,Low
25732,11240,826,2,0,16,Low
27616,11304,642,1,0,79,Medium
21835,9983,330,3,0,87,High
25645,19296,398,1,0,74,Medium
21383,14626,414,0,0,26,Low
24619,12912,521,3,0,69,Medium
23252,20744,469,3,0,76,Medium
10413,20358,330,4,0,15,Low
22488,14678,630,1,0,25,Low
25969,12343,637,2,0,59,Medium
18217,11027,571,1,0,66,Medium
10379,16330,535,5,0,81,High
25696,7670,359,2,0,65,Medium
19795,13764,370,3,0,95,High
25617,7331,442,2,0,5,Low
27199,12332,636,3,0,91,High
20821,23632,420,4,0,60,Medium
14552,14191,759,2,0,44,Low
27303,21493,374,1,0,38,Low
27228,13656,421,0,0,81,High
25690,19787,392,1,0,21,Low
13687,8388,667,5,0,66,Medium
21169,11224,768,2,0,24,Low
11686,21331,633,5,1,67,Medium
15586,14270,360,1,0,69,Medium
12809,10849,606,3,0,80,Medium
20615,17711,507,1,1,84,High
15037,14512,356,0,0,5,Low
14925,18892,548,0,0,39,Low
18545,8695,632,1,0,80,Medium
25082,13853,329,1,0,97,High
16913,15006,603,0,1,32,Low
15424,21602,817,0,1,10,Low
28316,18018,456,1,0,52,Medium
21682,9923,831,5,0,87,High
11556,17790,551,1,0,37,Low
26967,1094,336,1,0,73,Medium
27564,9170,311,0,0,3,Low
24152,18460,669,2,0,23,Low
13778,17919,519,5,0,47,Low
19066,11196,317,1,0,22,Low
18282,9157,493,3,0,27,Low
18569,18891,329,1,0,40,Low
16543,18733,439,0,0,87,High
25195,16790,496,0,0,54,Medium
11718,14890,738,2,0,15,Low
18651,11194,594,3,0,10,Low
27435,17363,749,1,0,29,Low
23946,10400,563,2,0,28,Low
20299,10811,732,0,0,93,High
12035,10574,305,0,0,62,Medium
22660,19168,742,2,0,53,Medium
24580,17758,650,2,0,30,Low
20093,9444,309,1,0,10,Low
24979,9708,656,6,0,68,Medium
16754,25412,488,2,0,34,Low
17590,22409,411,2,0,24,Low
20820,9043,321,3,0,49,Low
24364,18280,692,0,1,26,Low
21019,2494,458,3,0,54,Medium
26483,11297,512,2,0,98,High
23150,6379,822,3,0,92,High
24346,10239,775,5,0,2,Low
23229,15824,644,2,0,63,Medium
26029,17416,616,4,0,47,Low
27351,11161,764,1,0,89,High
18374,20601,361,0,1,28,Low
18296,14413,399,3,0,17,Low
29973,20238,722,3,0,13,Low
26998,9903,502,1,1,73,Medium
26797,4462,375,1,0,19,Low
19233,18624,832,0,0,34,Low
11318,7716,593,2,0,50,Low
14429,31801,816,0,0,91,High
17102,4627,685,4,0,51,Medium
18846,21557,742,0,0,86,High
23617,23138,423,0,0,5,Low
16324,19013,334,5,0,11,Low
28006,17330,825,3,0,5,Low
24883,12097,596,2,0,11,Low
15848,17753,642,3,0,14,Low
17268,14977,396,0,0,63,Medium
25203,6907,504,0,0,36,Low
24012,8320,836,1,0,56,Medium
11889,12311,551,3,0,5,Low
12250,17188,448,2,1,55,Medium
14443,26631,785,5,0,36,Low
20856,13139,363,0,0,14,Low
15662,11112,439,2,0,84,High
24560,15848,330,3,0,31,Low
17310,17156,799,3,1,88,High
28625,14693,458,2,0,86,High
29070,18124,805,2,1,15,Low
18550,20276,518,5,0,56,Medium
20494,8571,346,2,0,44,Low
15105,14277,704,2,0,44,Low
22826,20956,320,1,0,67,Medium
26830,8515,762,4,0,73,Medium
19754,13555,329,4,0,54,Medium
25033,10601,496,0,1,61,Medium
10880,21244,479,2,1,88,High
10999,8276,557,5,0,94,High
28514,18386,367,1,0,93,High
12214,19398,429,3,0,67,Medium
27086,20351,410,2,0,0,Low
20751,14143,519,2,0,96,High
14615,12844,521,3,0,95,High
23912,15967,722,5,0,37,Low
15185,22838,806,1,0,56,Medium
10472,13691,703,0,0,59,Medium
22751,10906,723,3,0,63,Medium
18910,20446,596,1,0,80,Medium
24278,9916,417,4,0,40,Low
21615,19554,810,3,0,89,High
17874,16517,616,5,0,16,Low
19088,19112,677,0,0,56,Medium
13882,6827,558,1,0,68,Medium
13542,10983,803,5,0,38,Low
20402,11973,419,1,0,13,Low
22608,14074,500,1,0,41,Low
17083,14782,844,3,0,40,Low
18399,13686,754,1,0,49,Low
29940,13453,383,1,0,63,Medium
27196,5995,519,5,1,43,Low
10548,18080,359,1,0,11,Low
11600,9620,743,3,0,28,Low
21937,18215,466,2,0,57,Medium
18212,6234,607,0,0,9,Low
20253,16501,517,1,0,17,Low
19762,15299,722,0,0,95,High
16389,15014,583,4,0,16,Low
24574,9702,499,1,0,20,Low
26956,21587,552,0,0,21,Low
12551,14970,815,1,0,56,Medium
19062,8534,634,1,0,12,Low
10983,20149,359,3,0,10,Low
15145,10132,537,0,0,42,Low
29630,13534,375,3,0,25,Low
28221,20317,496,1,0,23,Low
20598,15451,754,4,0,44,Low
29473,7810,757,5,0,95,High
29880,8014,749,3,0,37,Low
18427,10707,344,1,0,4,Low
14955,15714,686,2,0,79,Medium
12323,15708,605,2,0,13,Low
10614,24075,485,0,0,22,Low
13313,7877,844,4,0,52,Medium
26273,19888,687,2,0,69,Medium
14677,20243,497,3,1,41,Low
13553,21075,769,2,0,54,Medium
13511,8695,547,6,0,54,Medium
29413,13223,401,0,0,5,Low
24948,15384,726,3,0,1,Low
26649,13127,485,0,0,34,Low
15091,16265,527,1,1,27,Low
19089,14689,537,1,0,72,Medium
27231,21202,428,3,1,81,High
24163,19213,538,3,0,81,High
18922,7525,734,2,0,22,Low
16957,15747,399,2,0,87,High
10910,8557,698,2,1,62,Medium
23287,6918,564,3,0,32,Low
15961,14688,550,3,1,73,Medium
21749,9048,331,4,1,50,Low
17678,21672,462,1,0,84,High
14240,13276,622,3,0,17,Low
20214,22483,652,4,0,10,Low
28445,16972,475,2,0,8,Low
18816,14154,470,2,1,62,Medium
16890,13282,378,3,0,58,Medium
14507,8295,521,1,0,33,Low
15880,5717,485,2,0,54,Medium
24407,13353,321,1,0,97,High
25656,16346,406,3,0,7,Low
18044,19115,546,1,0,48,Low
17221,20376,818,4,1,10,Low
17368,7622,405,1,0,5,Low
18579,16977,554,2,0,63,Medium
15844,12908,311,0,0,0,Low
20943,24303,619,5,0,31,Low
21833,26206,808,2,0,82,High
28472,20846,783,3,0,28,Low
14601,11917,686,3,0,85,High
21816,5629,312,2,1,88,High
20198,9966,395,4,0,81,High
26578,14773,713,1,0,11,Low
22042,17808,470,2,0,1,Low
13970,12892,625,2,0,38,Low
17241,16708,567,2,0,51,Medium
21915,19218,386,0,1,72,Medium
29453,20920,356,2,0,4,Low
16583,9337,550,2,0,79,Medium
15308,15170,640,1,0,21,Low
21915,16778,357,1,0,57,Medium
10520,11171,441,1,0,15,Low
26620,16053,689,2,0,56,Medium
14972,20582,755,2,0,31,Low
13212,22101,563,2,0,44,Low
17814,1117,625,1,0,1,Low
11675,16545,710,3,0,30,Low
29870,16468,735,4,0,80,Medium
10063,18989,732,0,0,63,Medium
15699,18718,448,1,0,65,Medium
20147,13576,751,1,0,49,Low
13010,13959,684,1,0,49,Low
20352,17098,751,3,0,81,High
21838,9855,664,2,0,50,Low
20594,14021,690,2,0,85,High
13894,14792,786,1,0,9,Low
10558,12182,515,2,0,39,Low
16611,8826,799,1,0,4,Low
15848,15819,775,0,0,18,Low
14447,17968,733,5,0,36,Low
10706,19155,688,2,0,93,High
28797,16578,594,0,0,68,Medium
28944,14139,460,3,0,20,Low
26268,15897,458,1,0,62,Medium
26465,10790,543,5,1,66,Medium
14201,18383,430,4,0,15,Low
24932,3235,785,2,0,71,Medium
21201,12433,812,0,0,59,Medium
20565,16518,372,2,0,15,Low
20946,11487,432,1,0,84,High
16174,13837,306,0,0,95,High
26861,14649,540,3,0,77,Medium
